600,804
418,35
-396,891
538,-91
599,132
504,804
-193,400
-304,891
-218,884
464,245
-364,640
99,-84
68,431
442,431
-396,132
254,884
68,106
224,306
-218,-4
393,804
-396,187
564,14
504,-91
-364,400
575,57
37,-75
131,-99
-396,852
-167,35
464,875
-304,159
464,368
-400,584
367,245
-140,900
418,-64
393,742
504,106
-322,838
-167,81
552,742
591,640
193,215
-375,245
-322,899
522,785
-242,864
-384,-100
-399,-96
-140,106
522,884
564,667
485,57
-285,822
-304,852
-24,-64
-264,275
442,493
100,431
-285,852
464,785
131,368
37,822
-264,-84
254,81
584,742
596,640
599,-52
131,-99
100,-84
584,245
599,132
367,884
393,896
-399,-91
-384,554
599,554
-54,584
575,-75
-167,742
-322,-52
-375,215
100,896
-304,215
254,-64
68,400
564,612
564,896
193,640
-375,493
367,-4
485,-99
-352,764
37,400
584,584
-193,-84
367,875
564,-22
-84,-91
418,-64
442,431
418,891
6,-99
-396,-38
-399,106
-352,106
418,-4
-112,106
-24,852
-285,493
591,493
162,159
393,667
-352,875
367,368
-218,896
-322,187
-400,81
-364,400
-242,693
464,-4
-193,306
193,-91
-396,431
284,306
575,884
-304,764
-24,-99
591,896
224,-96
-54,81
-399,-64
-322,400
-112,81
-285,337
-352,718
-285,-75
-54,852
-304,431
-140,554
-352,275
68,884
522,852
-399,584
575,462
485,81
564,-84
600,785
596,132
-167,896
-375,838
-304,612
-396,785
591,368
-338,554
-264,822
-140,852
-364,337
584,215
564,742
418,431
99,-64
100,215
-375,-84
367,640
284,900
162,431
599,900
-140,896
284,106
599,35
-24,612
-396,14
564,785
131,337
-400,245
-24,35
-264,306
-400,884
-338,822
-285,57
-352,187
-384,-22
591,838
-338,275
-338,804
-242,822
464,742
6,400
575,81
-391,667
-322,81
-338,584
552,-4
591,306
-140,-99
-396,742
-304,838
-338,899
522,838
464,554
-364,804
564,-52
-396,431
599,640
312,14
-242,337
-399,891
522,-91
575,14
-338,640
-218,-75
564,-38
564,215
340,-38
-352,864
599,187
68,875
485,-38
-24,-91
552,524
284,899
-352,822
-396,215
575,337
254,875
418,187
254,864
596,864
599,275
-338,764
-384,159
-112,764
393,-38
464,187
-375,35
284,-38
-338,493
-399,57
-352,764
504,400
600,132
-375,822
-384,667
254,785
-364,804
254,891
538,-96
224,159
312,718
-84,431
442,693
-167,891
-375,493
-140,337
312,400
-218,742
-399,81
-193,493
-242,106
224,838
-375,368
6,35
-218,159
-193,852
-24,106
599,884
162,57
68,612
6,524
418,14
-112,-75
-112,864
-391,-99
-322,838
-242,804
-264,524
596,838
575,-64
-167,-4
-400,-91
538,838
596,14
393,462
-84,-64
-140,306
591,35
-242,-52
-352,764
393,368
-112,640
6,554
600,493
193,493
6,640
-112,35
596,-75
-285,584
575,640
-352,875
-285,896
-338,-52
-84,35
596,896
464,431
-399,875
-399,400
100,57
340,-84
522,-4
37,864
367,431
131,493
504,667
-54,57
312,431
564,400
-399,554
-322,81
224,804
442,742
-285,852
-391,159
599,106
-399,524
552,-52
312,785
599,-52
68,891
418,-100
-285,-99
564,493
68,891
340,132
575,245
-264,81
284,524
131,764
464,106
-112,852
522,693
575,-84
485,215
442,215
224,159
131,306
485,891
-84,106
-364,106
442,493
-167,804
-24,-52
-24,400
-285,742
-384,-100
224,896
-112,275
-140,159
-140,852
-384,-64
584,838
-352,215
552,-91
37,14
-364,785
340,896
224,106
284,493
-84,-52
6,899
284,275
-24,493
131,612
485,-84
-84,-64
-140,493
-54,35
552,-64
-352,431
6,-84
504,81
504,693
418,891
-399,462
-285,-99
504,718
-304,35
393,584
37,245
418,524
162,822
367,159
-322,-91
-384,-64
-218,431
591,35
442,-91
-384,-91
552,640
-54,106
418,-99
-140,875
584,368
504,804
599,187
442,306
-364,-100
538,693
68,838
-84,838
600,838
-384,245
596,891
599,35
418,400
-24,275
599,368
224,215
312,431
367,57
-84,35
-84,306
464,462
-375,899
-264,-99
504,106
-112,106
-140,-64
584,693
-193,431
131,337
-396,864
37,891
-304,718
131,667
312,891
-364,785
37,742
-396,431
254,693
6,764
600,-91
99,245
37,57
522,57
538,431
596,899
538,875
464,899
162,-100
-54,838
591,81
-285,306
-352,-22
-218,245
599,612
442,35
-338,899
591,742
-399,-64
340,431
599,-100
538,554
193,81
37,462
367,275
485,554
-375,667
162,875
538,838
-285,896
-396,81
224,306
-322,838
-375,215
6,-91
131,337
367,14
-396,132
-304,896
131,159
-24,368
-242,-96
393,584
-84,-4
504,-91
-384,764
-322,896
68,891
193,838
284,822
-112,-38
591,306
-242,-4
367,822
584,891
254,275
442,337
-264,215
552,159
340,612
312,-99
522,81
-264,462
312,81
-112,742
464,899
584,718
600,764
193,106
584,718
312,35
442,-22
-322,14
37,493
575,-75
-193,-52
-384,822
-24,640
-167,612
464,884
-218,693
6,57
552,693
-242,-4
254,187
224,-75
-193,337
-391,400
-24,275
-384,-75
-338,838
162,612
418,-64
340,275
-54,337
367,896
-24,306
599,718
-285,215
575,764
538,838
584,693
-193,275
99,-91
584,-100
162,275
6,838
162,400
-322,-52
-304,81
-242,899
-218,-96
340,275
-285,106
-264,81
575,-75
193,667
340,-38
-140,852
312,57
340,431
224,35
575,275
575,431
-24,337
538,718
596,132
591,431
-391,368
-140,875
464,275
464,159
599,-4
-399,35
37,524
552,159
599,-4
538,852
564,742
-112,-22
-285,187
-396,875
131,-64
-396,884
552,106
-54,764
591,785
-193,718
-112,-4
-140,884
100,462
340,-52
-285,81
485,896
131,337
193,-100
584,57
504,764
-84,838
-193,718
442,864
393,306
600,306
-399,462
162,337
485,14
37,431
538,612
442,-22
393,693
552,785
340,804
552,-84
312,875
-140,14
504,368
284,14
-193,400
-264,493
-352,584
312,337
224,493
485,-64
-338,-64
367,693
522,57
418,891
-396,900
284,-22
596,-4
538,-75
224,-84
-285,306
-140,-22
-84,612
464,245
442,159
37,-99
6,-52
131,-38
575,884
-384,891
564,-22
-304,-38
-193,-84
-54,891
-54,159
-375,368
68,159
-399,667
-140,14
442,245
464,275
-84,187
-384,431
-338,864
-364,875
-304,35
575,-84
162,-22
-140,554
254,275
393,35
-264,-4
600,215
68,493
-399,742
162,785
6,667
131,215
522,368
522,106
522,-22
284,742
6,-64
522,-75
584,891
504,875
254,524
393,159
-54,693
-264,852
-364,900
-167,187
100,899
-242,764
131,106
584,-91
162,-38
-193,864
224,368
-54,106
485,275
162,667
418,431
99,864
522,764
312,-4
193,693
68,275
312,-84
312,764
367,462
538,187
-391,337
442,584
599,81
-364,718
442,-64
-400,-4
-193,-52
393,-4
596,245
-140,132
-167,215
393,-64
442,-52
-322,554
-304,875
485,368
37,-22
-140,493
-384,-4
442,132
193,554
393,14
393,-75
596,-4
-391,14
596,891
485,-99
-400,187
-54,57
-112,106
-140,693
591,524
564,584
-242,493
-24,693
-140,764
564,838
99,215
-285,-91
552,899
599,524
254,884
-54,667
418,14
6,-84
-112,875
284,-4
-193,431
-264,693
-285,400
564,-22
-285,891
-338,875
224,742
131,822
-242,159
-399,864
224,187
162,884
575,275
-285,838
224,-99
-400,57
-140,14
-140,-75
596,524
-364,-91
393,-99
340,785
224,-22
-84,718
596,368
-218,742
284,187
464,896
-264,187
575,693
-218,187
-264,-91
-54,764
367,785
504,-64
6,718
193,742
131,785
284,431
485,-100
-140,-75
-396,431
552,864
442,462
100,400
-54,14
-400,35
193,640
224,35
-285,764
193,864
254,-99
-84,-64
442,896
596,431
-140,718
367,864
591,742
193,35
-338,-4
-140,-91
575,337
162,493
-218,864
599,400
37,-22
-399,718
312,524
504,306
-84,462
162,-38
254,584
552,337
584,-99
600,106
-242,431
-218,-96
254,822
599,159
-352,584
254,-100
552,-4
312,-38
254,431
-384,400
68,132
599,462
-322,81
-264,864
552,-52
575,667
-391,554
485,584
600,884
591,-91
-396,106
367,106
-24,891
564,132
-399,-96
591,896
254,667
99,554
442,35
-264,400
538,-91
162,875
442,875
464,245
224,57
-84,-22
-167,493
367,368
254,838
-218,81
-167,159
538,245
-285,554
393,493
418,106
552,899
99,106
-54,306
538,-91
-375,275
-396,-99
418,718
131,-38
-364,584
464,132
-84,612
552,-96
-264,14
-352,554
-338,132
-375,822
312,493
312,891
552,159
340,838
367,838
-112,884
131,852
-167,81
584,-22
-112,612
-400,-4
162,584
-364,-100
552,838
564,132
564,493
596,584
552,275
575,106
254,584
464,899
-167,896
418,-64
162,14
-112,35
367,822
193,-96
312,718
-375,14
367,275
-364,-84
193,57
-322,-99
-384,875
-352,81
340,-75
6,875
552,-4
312,337
-364,-84
-384,896
-391,838
131,245
-375,742
68,875
-384,612
464,612
6,-91
464,822
504,-64
538,612
-285,400
-384,-64
-352,106
-352,431
464,132
564,-38
-285,337
-54,804
591,159
-352,524
-84,400
-396,187
-391,-22
600,838
340,822
464,-84
564,742
591,554
-84,-64
193,-99
552,-91
-242,187
-375,524
-285,884
-167,584
-140,-99
393,159
522,785
485,640
-167,804
-338,612
162,106
-400,81
224,838
-364,-52
-352,-99
418,852
485,640
418,875
522,718
-375,14
-375,-91
-218,896
584,35
-54,884
464,884
68,400
-242,57
-84,899
-140,-84
442,-38
340,742
596,-22
-400,306
193,-91
575,524
552,306
418,106
-112,245
-264,584
367,891
504,822
-24,132
-167,718
596,524
-322,493
-140,764
596,245
6,106
340,-38
-304,-38
564,106
418,493
-364,899
-384,-4
-396,275
162,875
-399,400
-352,640
193,742
584,275
-140,275
538,132
-364,785
37,-91
504,584
-338,822
-322,896
-352,524
418,899
-167,891
312,275
-375,-96
-24,-52
224,804
575,306
284,554
-352,187
6,35
-242,431
-264,14
131,306
575,864
-304,-96
367,337
-375,-99
37,337
-285,187
162,337
522,900
584,-4
564,368
-338,245
-140,554
224,431
312,159
-193,187
-304,462
-140,-99
485,718
600,306
-375,-91
162,245
522,431
-352,-99
418,742
284,875
-112,-52
-140,-100
284,899
100,337
-375,368
254,275
-396,640
538,-38
464,640
68,896
162,667
393,838
254,584
538,306
6,159
-396,612
68,804
-84,-99
-384,742
-112,462
254,804
-364,-96
312,667
-218,462
-54,337
485,884
68,-84
-167,-52
340,852
-112,431
340,891
-338,159
393,-4
-264,764
-304,785
6,132
564,215
6,852
-264,-4
162,-4
522,896
-400,884
-242,245
-304,106
418,785
591,431
131,493
-399,-99
-375,884
522,693
464,159
-375,667
-54,-96
-285,-96
-322,337
-338,400
-391,899
599,742
-338,524
-384,187
312,215
-84,132
-112,822
-218,-96
284,493
-352,-22
-391,14
596,-75
-218,-96
584,493
68,864
-140,215
504,187
584,-22
340,-84
224,337
393,81
-264,132
367,35
-375,838
37,-91
-264,742
367,524
6,718
564,431
-375,-64
-242,640
-384,785
485,-38
6,-91
193,-38
504,640
-167,896
312,785
-384,584
552,368
-242,-22
-375,896
599,742
-399,896
-54,462
224,337
224,742
552,891
564,667
564,742
522,187
584,-100
-338,81
-140,852
-193,368
-338,245
6,-99
-364,368
37,-4
596,896
584,-38
-218,804
485,132
254,554
284,-100
-304,891
-264,462
584,337
584,215
37,-96
-84,337
367,899
-24,718
-285,-22
37,742
-24,187
-364,-84
552,215
131,524
37,785
-375,106
-112,-91
-364,106
-375,462
575,245
-242,493
-264,245
-140,-52
-84,35
464,667
-391,57
131,838
-218,-64
599,35
-264,14
-285,718
-242,864
393,106
-391,-84
312,667
284,-96
224,875
485,275
464,864
-375,852
-396,275
68,899
591,215
-399,838
193,838
596,57
-338,-96
-264,306
504,35
162,-52
-364,-75
442,306
584,57
-112,612
-242,132
-112,81
367,493
-304,764
522,462
-384,159
37,896
575,896
193,-100
284,-38
599,14
68,368
393,400
-399,524
-322,-96
193,-4
131,-22
591,554
284,368
485,187
442,718
162,-84
584,462
-264,785
-400,884
522,-64
100,-64
504,-84
-84,14
564,852
-338,-22
-375,891
522,785
552,400
-167,159
37,-4
224,-22
312,822
552,742
504,14
552,431
538,187
522,524
522,14
-384,852
599,106
-338,524
596,187
-285,400
-338,875
-264,-4
596,864
37,368
162,431
504,132
68,-84
37,431
37,584
-140,-64
-84,764
599,822
-193,852
193,900
-391,-91
254,640
-400,159
538,81
6,368
-375,187
-322,822
100,106
418,-38
418,306
-167,875
-396,640
599,462
596,584
-396,554
-193,275
131,554
99,245
-167,275
393,306
312,899
-285,838
-84,337
584,57
-322,431
100,245
224,875
596,524
-375,884
418,81
418,132
367,493
193,764
575,822
600,400
584,693
6,667
591,368
254,-22
418,187
-193,884
-112,462
131,57
100,306
-364,-4
-338,718
-24,891
-193,764
-218,891
-396,-91
485,159
-352,215
254,306
-338,431
596,106
131,215
-218,35
-396,493
6,493
522,187
-84,667
599,899
464,718
-112,864
-54,431
6,-96
464,106
312,81
564,337
-391,368
-285,462
-384,-4
-193,-38
367,693
-242,81
340,-22
-193,106
131,764
-140,785
367,667
-384,-75
485,667
-218,-96
340,838
68,640
68,584
-352,-91
393,899
162,-4
552,337
418,81
-338,159
340,612
-112,106
-352,215
224,-75
224,884
-396,884
522,-75
-399,14
6,875
-399,896
-242,584
-399,337
254,785
-322,493
464,899
254,584
-364,275
-54,462
-167,884
193,899
393,-64
-112,400
-242,718
-396,896
37,-99
552,81
504,584
-396,106
464,785
-399,899
442,35
-399,57
575,-99
340,-22
418,-75
485,-96
575,896
-338,822
-352,-4
596,900
-352,-38
-375,822
393,337
100,524
596,896
68,899
-396,-91
418,-64
442,785
-193,337
552,852
-400,524
312,-4
599,57
-218,-96
-396,159
-54,-38
-167,159
68,-4
131,584
564,896
99,306
575,524
254,718
-375,584
522,57
464,900
584,742
37,-84
522,612
284,35
312,-22
-24,81
-399,884
-352,864
600,-22
-285,35
596,891
-24,-52
162,667
224,187
-304,462
-218,524
37,584
99,764
-322,524
193,896
-399,742
162,785
575,368
-391,215
-167,-75
-54,-64
367,-75
591,852
-338,822
591,462
100,742
-375,159
-304,306
-338,-84
575,-84
-193,640
-242,-99
-391,584
-391,524
131,900
-304,-99
37,337
442,400
68,900
596,-52
-399,612
37,584
-338,875
312,493
131,14
-264,14
442,524
-24,-64
-242,245
584,215
596,132
-338,106
-24,864
575,35
254,-96
442,896
-140,640
-399,-99
193,-64
552,718
-193,-22
552,554
254,-91
-112,-99
464,640
68,187
-399,884
-264,337
-264,-84
254,106
-322,838
596,864
-352,864
-399,35
-193,-91
-218,875
538,106
254,-4
312,159
599,57
254,106
-264,-38
131,584
-304,584
-242,-52
538,-96
-375,875
6,35
-400,891
418,57
-193,-75
393,400
-54,693
162,875
99,14
-396,400
-112,106
-399,612
68,-84
131,132
100,822
-24,462
6,-64
464,718
-364,-52
162,-84
-352,-38
-384,718
504,900
340,785
-242,493
367,35
-218,822
-375,554
-352,-99
-322,822
-375,822
418,57
-364,159
591,337
442,742
584,554
-54,14
-391,-64
393,368
538,864
-140,-64
-304,106
552,875
596,275
-54,245
-384,132
-193,864
599,81
-140,852
224,667
-400,612
367,718
418,524
599,-75
-242,368
-24,718
162,-22
-399,132
584,-91
538,875
-304,493
-352,-64
584,-38
-24,-75
312,337
-84,891
37,524
-24,804
-384,896
522,106
37,524
552,159
100,852
418,368
504,275
68,215
485,159
600,640
254,-91
-364,306
-384,-4
596,-96
-264,-75
538,804
-304,667
-322,-22
68,-64
100,306
193,-84
-396,584
284,884
418,875
-218,245
367,400
-84,640
584,14
-391,864
367,106
340,306
564,742
464,785
522,493
193,838
6,493
-167,81
575,693
522,493
564,35
100,822
-338,524
367,275
-396,-100
99,431
393,-52
584,14
552,612
-304,-64
-112,-84
-338,804
584,-52
193,215
-304,-22
-364,584
312,875
596,891
596,900
393,400
-112,57
596,-64
-304,-91
-338,306
224,368
485,431
-304,493
-364,852
-24,35
-84,14
-364,838
393,493
393,368
162,245
-193,81
522,187
367,804
-338,822
575,306
-375,-52
552,899
-193,584
-384,81
-193,368
-391,612
-384,693
-285,899
-364,81
464,-99
552,884
-167,-4
596,306
-375,337
485,764
131,187
312,742
-193,-38
37,215
-364,584
538,-38
-218,742
-322,81
312,-100
-338,804
442,-52
418,57
418,-75
-285,884
-285,-96
522,-4
538,106
564,899
-242,106
599,-38
-364,742
564,899
575,462
-167,524
584,35
-322,-84
312,-22
418,81
-322,785
599,900
367,718
-391,400
-400,35
-322,159
340,-38
6,554
538,493
393,-100
464,864
224,57
-264,-100
312,764
131,-91
584,368
-218,215
575,187
-193,400
-218,718
-193,462
-24,-38
596,431
193,306
131,718
-399,584
-285,-4
-193,57
442,462
193,14
-264,804
367,-96
-24,693
504,852
193,524
254,306
6,400
-218,462
485,14
-218,431
-384,524
-384,-99
-352,57
340,852
-193,899
442,35
464,764
162,896
-375,891
254,14
284,764
600,-75
-218,215
284,-38
538,462
-304,132
522,899
-400,-84
575,106
-338,-22
162,462
591,431
538,891
522,742
-338,693
68,306
-364,822
600,493
-140,57
-396,-38
552,718
68,-75
-399,693
-322,718
464,275
-338,245
254,-84
538,245
-304,106
591,-64
599,899
-375,132
6,-4
584,35
-54,35
464,804
538,742
100,640
564,159
-218,337
-400,852
-24,-96
-400,891
599,884
6,667
193,875
-400,106
393,584
-112,742
-384,35
37,81
312,-75
591,337
-352,14
-112,132
599,275
-304,785
-218,493
-396,-64
-218,187
564,245
552,822
599,462
131,884
-167,35
575,884
-264,132
193,875
340,-38
-322,493
254,-52
-193,875
312,822
393,640
-54,-38
418,-100
-322,81
-352,554
-264,822
6,35
254,742
485,462
-54,891
584,896
-112,785
485,275
-391,764
599,57
-285,742
-167,884
224,215
564,159
-167,35
-264,-52
99,-4
-112,-84
340,-4
68,785
538,-84
599,524
-193,884
504,822
224,718
-364,368
-24,554
131,-75
-391,337
-84,-22
596,838
-322,742
-285,884
-264,875
-384,-84
-384,14
600,864
504,-38
-400,785
596,159
6,884
591,764
254,875
100,-4
-264,838
-54,462
-218,-100
485,-52
575,-99
464,693
340,431
-338,584
-384,875
367,-4
-352,159
522,899
538,57
-304,524
418,245
-352,742
522,35
418,838
37,875
-54,718
-322,804
-24,431
284,35
193,-22
224,-100
591,612
-264,884
131,884
-218,524
-364,-52
162,-75
464,891
599,864
-285,764
-24,275
504,81
224,693
-322,612
340,368
418,640
-84,896
393,-75
552,245
-24,493
312,864
-364,864
131,764
442,764
564,275
68,215
193,462
-54,667
-140,896
162,132
-167,215
-285,275
254,785
-396,891
552,-99
-391,306
-285,875
575,337
-399,896
68,884
-112,764
575,-4
-285,875
596,822
485,400
131,215
-396,852
-285,899
-193,337
-24,640
224,640
599,667
-338,431
-399,462
-84,612
485,640
-218,337
-167,852
-242,899
442,785
-399,742
599,884
-375,35
68,-99
485,891
-375,667
193,612
99,764
-112,896
600,-52
464,838
-167,640
584,35
-384,667
564,-100
564,-64
-399,400
68,524
6,-4
584,-52
-400,896
-304,896
552,431
131,891
538,584
584,215
464,-64
-264,81
596,368
584,524
464,462
-364,875
162,493
584,187
-24,400
254,899
-396,693
464,368
599,245
552,106
538,159
522,-4
340,275
-400,875
284,-99
575,159
522,838
-242,132
-352,400
442,-91
224,-64
-24,57
-167,-96
575,215
-54,900
-391,306
-322,612
-304,-22
485,275
6,-99
-193,852
-338,81
-112,57
-396,718
68,-99
68,-64
591,-91
564,431
284,718
-384,81
367,864
-304,554
-322,896
-242,-22
-24,875
-84,742
-285,852
99,891
504,-75
575,804
584,640
591,899
-112,400
-218,368
-352,462
-352,-52
340,187
584,215
312,159
-338,35
162,884
-24,400
-364,306
-193,245
340,245
-24,612
-396,884
538,-4
99,215
37,275
-54,337
-375,554
-84,400
599,667
284,306
504,896
-285,306
-396,81
575,-84
393,-91
-400,-38
-24,667
600,275
418,718
564,875
418,875
-304,57
442,275
-84,106
-218,864
-391,554
-384,35
-338,864
-24,896
-304,306
504,-84
131,864
-112,864
596,693
575,337
-375,106
254,215
131,804
37,245
584,891
552,612
6,-96
600,764
-285,187
418,667
-364,132
340,81
193,462
575,337
-264,-91
-112,493
522,215
367,-64
-218,524
-193,159
-304,159
596,718
-112,640
-140,159
393,667
-264,896
418,245
-400,14
340,718
584,852
-264,852
-396,896
68,852
193,822
-399,896
-304,431
-391,306
-384,-22
-322,764
596,35
600,852
596,431
564,-52
418,-84
-364,14
6,-64
-384,-75
418,431
504,899
584,35
-54,275
162,838
-399,35
-396,368
-167,-22
-364,584
522,884
-399,132
99,804
-338,742
584,742
485,742
6,524
-322,896
596,612
-338,899
418,852
254,838
-218,667
464,852
-304,-99
340,-38
599,-99
442,81
-112,431
522,187
485,-99
-322,838
37,-84
193,215
-375,275
-193,306
312,-91
-84,612
464,896
485,884
538,35
-322,215
-400,524
-322,462
442,337
312,306
284,187
-396,-38
-193,718
464,524
564,368
418,838
485,640
442,896
-218,368
193,-75
-167,-91
-140,-52
-193,-38
99,-100
596,-91
-24,-22
224,187
442,-52
-352,400
99,400
-112,554
-338,554
-396,667
575,-99
-264,81
367,804
-285,132
552,-96
596,693
-24,275
596,187
-322,-64
37,838
-352,275
131,57
193,14
-193,-91
100,-75
99,-91
-242,57
485,462
6,-64
367,-52
68,838
393,785
442,215
-193,57
538,-38
-24,693
-112,35
-112,215
-84,245
-400,884
-384,215
312,306
464,-84
193,524
224,215
591,612
-167,-75
254,245
-322,132
-242,368
-304,554
6,667
591,337
-112,875
-242,35
-399,132
100,57
464,612
-384,-96
-167,822
-391,57
522,57
-167,14
99,554
584,14
6,896
-322,612
-218,245
-242,368
-140,368
-364,106
575,431
464,14
312,337
-140,106
162,306
538,-84
504,667
-264,-38
464,838
418,132
-384,-52
564,400
464,215
-375,-4
-396,896
68,-38
-304,554
-304,275
254,81
284,-99
100,785
552,-75
596,-4
254,462
393,400
-112,337
442,-75
-218,462
6,554
522,-100
-399,14
442,718
-24,900
393,612
254,275
-400,159
224,337
162,764
442,106
-400,896
575,718
312,667
-193,640
-322,-75
-285,159
-364,891
-218,891
584,852
564,891
37,215
-384,838
393,838
504,187
-364,35
584,822
-218,215
-399,-91
131,612
591,896
-242,-4
224,822
564,57
538,640
538,554
485,884
552,554
162,742
485,-96
-54,804
254,368
591,306
-384,132
284,804
367,81
-242,612
6,368
-193,524
564,462
584,612
596,106
591,-96
418,524
-352,896
522,-22
393,57
-218,-99
442,554
-396,-99
367,785
596,81
-167,896
485,896
-285,81
-399,215
-364,-84
-193,896
-242,106
-391,187
131,337
367,-99
575,81
-391,742
131,306
-304,-96
-364,-4
162,-4
599,-38
162,245
-54,785
312,693
-338,891
599,215
224,159
564,35
-338,431
284,900
-338,132
-112,431
-167,-75
418,-64
99,431
-54,-52
591,57
-364,-75
485,35
-167,899
522,337
-285,-52
131,306
-218,891
-242,57
-264,554
-193,57
284,368
596,742
-24,81
284,306
599,693
-140,764
312,875
-24,106
-384,612
193,838
-84,804
-322,106
522,667
575,-75
68,-99
224,-38
575,612
393,14
600,693
-84,57
-375,742
596,891
-193,524
504,896
596,900
131,864
340,742
-399,245
254,-84
575,-75
367,838
131,852
596,785
312,667
6,838
522,891
464,81
-322,-38
504,-91
600,804
-400,785
418,-91
-396,159
68,-22
-112,57
596,667
254,899
393,431
367,245
162,864
-140,875
522,493
-352,306
-338,187
584,640
131,-91
-304,462
367,-100
254,493
-112,-38
591,-99
-84,554
-264,822
584,35
-140,400
-112,-38
-396,431
393,742
591,852
-322,-96
591,400
575,884
-242,-52
-218,306
-193,554
-264,804
367,81
254,-84
162,852
-264,-22
99,838
522,-84
-167,-4
-242,667
68,742
340,-38
504,884
340,764
393,804
-285,554
-218,-75
-304,640
442,899
-167,-22
37,667
-140,368
-352,852
538,899
284,896
-24,275
584,612
-400,215
162,-4
522,524
584,-22
600,493
-84,640
-391,-100
552,431
564,-4
-384,-84
-396,900
-84,187
162,368
596,187
-218,106
-242,764
-84,462
-167,584
-364,306
504,306
-24,159
-352,584
596,400
504,493
-167,-64
442,275
-364,306
584,-52
193,584
68,81
-396,159
-140,852
284,57
-264,524
6,275
504,-75
284,785
224,884
552,159
552,785
485,804
367,875
-24,-91
68,554
-304,-84
-338,159
-218,431
522,524
-242,306
284,368
564,-52
-322,864
522,-38
552,584
-167,-38
37,159
312,159
599,891
-396,612
-304,554
193,-4
591,106
-384,-99
-322,-64
-264,431
-352,-100
-322,132
-24,804
284,612
162,764
131,106
-264,14
-193,-52
485,-96
100,742
-285,106
-285,245
162,57
442,81
-352,822
522,306
284,640
-140,106
575,14
552,431
-193,896
-396,896
224,81
254,891
-167,693
254,875
284,804
100,57
162,785
-285,875
-304,884
-54,764
575,215
464,-4
193,35
442,-84
599,306
-112,337
393,187
-84,785
-338,785
224,804
68,-52
-24,493
-264,640
-285,524
-399,899
367,838
-352,-22
6,462
-352,-84
418,-91
575,804
522,822
37,-4
-84,493
367,57
-338,106
37,864
504,-22
68,368
68,900
254,368
600,462
-375,-100
-384,693
284,35
367,900
-384,-91
-112,785
-218,106
599,57
-338,-4
-375,-91
367,896
-396,-96
538,822
-396,187
596,884
68,584
464,159
-396,864
464,-100
254,306
312,-75
-54,667
591,368
584,852
-167,368
-193,-96
-285,667
312,-99
-242,275
-352,584
-352,896
418,640
485,245
-24,838
312,187
-285,106
-285,864
564,14
-304,-91
-193,493
442,400
131,718
-352,431
-54,431
-54,524
596,891
-399,-4
284,57
-140,-4
162,640
37,-99
552,187
224,245
-193,132
393,400
131,718
193,106
-285,275
591,14
538,822
442,875
224,896
552,667
-384,306
564,400
224,81
-384,891
131,554
-322,524
193,667
-167,764
100,-75
-384,612
-352,875
131,-99
193,612
-112,-64
-375,81
193,822
552,-100
-322,275
312,822
-391,896
-375,852
193,-64
-322,875
-112,-4
-167,159
-242,-4
564,852
-364,838
485,891
-84,640
-396,584
312,838
-218,81
-285,275
-400,864
-399,764
224,187
599,852
-396,875
599,640
-24,337
-193,-84
-112,-75
131,-38
6,667
464,106
-400,106
-352,35
-399,718
-193,-38
-242,14
-338,275
99,57
-352,106
312,-38
68,368
-54,159
-193,822
6,159
-242,132
68,524
-364,718
68,764
-322,554
564,14
